종목코드,종목명,현재가,대비,등락률,거래대금(원),상장시가총액(원)
377330,이지트로닉스,"3,540","30","0.85","32,616,958","28,815,437,160"
037330,인지디스플레,"1,499","70","4.90","279,375,106","65,783,950,776"
049070,인탑스,"21,350","850","4.15","2,181,942,775","367,220,000,000"
017250,인터엠,"1,011","10","1.00","19,722,377","21,276,967,137"
051370,인터플렉스,"12,250","490","4.17","3,199,350,220","285,761,532,000"
189300,인텔리안테크,"107,100","9,600","9.85","56,543,344,050","1,149,540,071,400"
389020,자람테크놀로지,"41,400","3,000","7.81","3,807,153,375","256,586,022,000"
234920,자이글,"-","0","0.00","0","71,849,132,100"
361390,제노코,"28,800","1,950","7.26","37,309,590,400","253,462,723,200"
033100,제룡전기,"47,650","4,000","9.16","23,035,699,450","765,373,788,850"
204270,제이앤티씨,"23,300","600","2.64","7,231,113,150","1,347,869,257,800"
094970,제이엠티,"2,670","90","3.49","287,145,582","44,717,800,800"
199820,제일일렉트릭,"10,390","690","7.11","5,556,586,665","230,865,800,000"
080220,제주반도체,"41,200","2,000","5.10","130,189,062,750","1,419,044,719,600"
051980,중앙첨단소재,"2,465","-25","1.00","5,131,040,714","273,841,062,685"
303030,지니틱스,"694","2","0.29","232,606,019","25,729,140,166"
119850,지엔씨에너지,"36,300","1,950","5.68","8,303,308,250","597,095,396,700"
311320,지오엘리먼트,"7,980","440","5.84","840,891,610","100,664,188,800"
388050,지투파워,"8,940","450","5.30","2,717,322,380","167,262,366,780"
094360,칩스앤미디어,"18,900","1,240","7.02","7,433,144,125","402,178,278,600"
313760,캐리,"1,382","-45","3.15","167,600,666","15,488,331,052"
198080,캐프,"2,510","90","3.72","438,936,938","54,053,314,350"
050110,캠시스,"541","-29","5.09","974,332,778","39,938,847,838"
079190,케스피온,"463","14","3.12","52,867,385","17,758,602,982"
093640,케이알엠,"3,550","75","2.16","202,734,824","115,814,671,050"
272110,케이엔제이,"29,050","3,200","12.38","10,240,384,550","233,137,724,750"
032500,케이엠더블유,"19,020","950","5.26","7,297,168,500","778,490,673,180"
106080,케이이엠텍,"614","11","1.82","188,634,545","17,688,780,032"
036690,코맥스,"-","0","0.00","0","45,885,746,130"
355150,코스텍시스,"14,430","490","3.52","1,239,920,700","112,515,760,500"
045970,코아시아,"6,180","420","7.29","1,808,786,505","162,625,933,680"
056360,코위버,"5,190","110","2.17","137,346,965","50,845,392,000"
448710,코츠테크놀로지,"18,740","380","2.07","2,103,041,260","99,046,372,080"
126730,코칩,"17,500","1,070","6.51","2,597,828,160","148,810,550,000"
015710,코콤,"3,470","85","2.51","178,384,073","60,830,835,000"
052330,코텍,"9,590","160","1.70","209,232,915","170,333,638,510"
432720,퀄리타스반도체,"14,270","870","6.49","3,506,390,445","201,820,781,240"
066310,큐에스아이,"8,670","510","6.25","952,092,295","80,384,954,070"
475430,키스트론,"4,765","165","3.59","495,487,543","85,046,244,150"
219130,타이거일렉,"39,200","3,150","8.74","4,981,122,650","247,520,168,000"
336680,탑런토탈솔루션,"4,475","255","6.04","581,890,022","175,176,372,050"
360070,탑머티리얼,"22,700","650","2.95","752,832,750","184,892,476,100"
064520,테크엘,"1,687","-5","0.30","37,092,216","37,706,241,594"
054450,텔레칩스,"15,330","620","4.21","2,949,166,180","232,161,091,890"
051360,토비스,"15,750","700","4.65","1,267,573,755","236,994,360,750"
417790,트루엔,"7,800","-20","0.26","550,708,625","81,653,449,800"
125020,티씨머티리얼즈,"4,145","170","4.28","5,964,973,887","145,234,789,750"
425420,티에프이,"37,250","2,450","7.04","5,222,751,525","445,536,447,500"
356860,티엘비,"62,600","3,900","6.64","20,322,355,950","615,522,638,000"
084730,팅크웨어,"9,630","180","1.90","797,931,120","106,983,753,120"
440110,파두,"27,600","6,350","29.88","11,450,246,400","1,366,014,886,800"
043200,파루,"778","-9","1.14","198,798,185","32,523,757,070"
177830,파버나인,"2,920","45","1.57","60,393,800","39,402,336,920"
037070,파세코,"7,780","310","4.15","548,512,440","155,600,000,000"
037030,파워넷,"3,090","70","2.32","1,391,756,912","77,867,746,620"
047310,파워로직스,"6,130","550","9.86","25,582,860,315","224,423,928,150"
170790,파이오링크,"8,370","90","1.09","111,854,880","53,545,693,950"
049120,파인디앤씨,"647","5","0.78","39,419,095","34,296,382,393"
038950,파인디지털,"2,900","-50","1.69","50,774,312","29,611,218,500"
441270,파인엠텍,"10,420","1,130","12.16","10,502,254,695","411,256,872,600"
106240,파인테크닉스,"2,050","-40","1.91","205,106,925","43,325,981,250"
091700,파트론,"7,150","220","3.17","2,020,744,755","393,250,000,000"
318020,포인트모바일,"3,370","80","2.43","62,451,598","41,455,286,640"
331380,포커스에이아이,"3,195","330","11.52","2,793,665,020","94,362,746,670"
208710,포톤,"2,460","75","3.14","219,336,476","32,423,124,720"
094940,푸른기술,"11,090","460","4.33","3,116,768,225","92,727,770,740"
371950,풍원정밀,"12,950","1,240","10.59","2,197,748,825","293,479,996,600"
321260,프로이천,"1,767","-1","0.06","190,587,781","49,815,412,428"
053160,프리엠스,"6,800","120","1.80","228,089,680","40,800,000,000"
033790,피노,"5,880","840","16.67","12,222,348,515","400,059,447,480"
032580,피델릭스,"1,122","17","1.54","653,023,847","37,174,175,808"
237750,피앤씨테크,"5,950","200","3.48","971,355,780","38,654,770,000"
